text,label
"mjb, tapi baca ini ngakak banget, pura pura kaget :D",Joy
"Kepikiran bikin warung sate ayam yang edgy. Jadi alih-alih ngejawab 'oke' ketika customer pesen 'bang, satenya satu porsi ya', kita lanjutin nanya Tingkat kematangan? Rare, medium, well done? Saos? Orginial, bbq, mushroom, cheese, lada hitam? Pake nasi, atau mashed lontong?",Joy
alhamdulillah enggak jd malu tuk kesekian kalinya,Joy
makasih homo haha iya hapy birthday ayu heheh sudah tua saja nih hehe,Joy
"mulut berkata ""jalani saja dulu"" sementara hati ngedumel deg""an ""bisa skip ngga sih""",Fear
"keinget dulu ngejar2 pak aje sampe ke annex, bela2in toefl di jkt (tanpa persiapan samsek), ngirim hasil toefl ke bandung lagi, ngumpulin berkas ini itu dll dll",Sad
"Harus berapa ribu kosa kata yang saya hafal, agar lancar membaca jurnal ini. Semoga terbiasa karena biasa. Setidaknya pernah berusaha untuk ada disni",Sad
"Cuman bedanya si emang adek gue suka gt sama bau2 kesehatan jd emang masih agak niat lah. Lah gue emang asal aje daptar2 mana aja maklum lah pas itu masih takut kalau ga kuliah, tp berasa si kuliah di tmpt yg bukan passion. Kesan nya kayak budak nilai.",Fear
semangat,Joy
"Wanita itu makhluk yang lembut sekali, jika kau mau mengajarinya sesuatu maka sudah sewajarnya dengan kelembutan pula. Sebelum tidur, sambil memeluknya, mulailah kau mengajarinya. Kau beritahu dengan tutur yang baik. Dan dengan belaian kasih sayang tentunya.",Love
huwa yenanya mami kok gemes sih marah aja segemes ini aru rela dimarahin yena trs tiap hari pliss mau karungin,Joy
single krna suka ilfeel kl dideketin org dan blm ada yg sesuai sm aku dan blm ada yg bs bikin nyaman,Love
"bahan bakar marah & benci, juga kekerasan adalah rasa takut. kalau mudah marah & benci, bisa jadi di dalam diri penuh ketakutan. tanpa takut, seseorang enggak akan bisa marah & benci. tidak adanya takut barangkali di situlah sebenar-benarnya cinta",Neutral
Halo Polisi.. Halo Densus 88 Halo Divisi Humas Polri Kog masih ada saja akun kutil lendir penuh kebencian dan ada unsur provokatif gini di biarkan exist di Sosial Media Instagram?! CC : [USERNAME] [URL],Anger
iyaa. aku juga jadi takut:((,Fear
"Jangan bergantung pada peruntungan. Senang dan tidak happy hidupmu tergantung kerja kerasmu. - Tulus, Mahakarya. Lagu kesukaanku. Biar ga males-malesan:')",Joy
"Oke, lanjut siap bukber sama tmn kampus ke rumah tmn, katanya deket, tp untung w puasa jd sabar, muacet poll dimana. Sampe rumah temen, baru cuma ada w & 1 orang!",Anger
"dan saat itu yg ngurus cuma aku. jujur deg2an, takut, panik karena harus berhubungan sm biro keuangan yg galaknya naujubile. cm bisa ngandelin modal nekatbuat ngomong aja ke birokrasi sama dikit2 telfon bbrp senior yg aku anggap dia tau segalanya ttg hal ini wk",Fear
"normal. aku selalu pesan kat adik aku jangan merayau merata2. jangan pergi kedai depan takut nanti kene langgar dengan motor. kalau lapar pergi bilik ayah, angkat, mintak makanan dengan diorang. (bagi siap2 makanan)",Neutral
"knp au yg ak baca masi pd on going, aku kesal",Anger
"mumu suka banget makan.. kita makan bareng.. aku masih kenyang, dia bisa udah makan lagi wkwk. terus dia suka kasih kejutan.. inget hal hal kecil, yang aku aja lupa :""d selalu nanyain hari ini ngapain aja.. padahal sepanjang hari juga chatting. suka ngerjain aku wkwk",Love
"Gini ya, meskipun pelacur sekalipun gak ada kewenangan untuk laki-laki ngelecehin dia. Seorang pelacur melacur juga gak gratisan dan ada consent dari kedua belah pihak. This is why the worst enemy of feminim is women itself.",Anger
"kalo yg sa in gua adalah org yg gua lumayan suka juga ya bisa jadi jadian kalo nyaman.. kalo yg sa in gua cuma gua anggep temen, ya kadang masih bisa jadi temen, tapi ada jg yg nge block, pdhal yg suka dia bukan gua tapi ngamok :( dan juga ga pernah ngobrol, ya gua kan bingung",Sad
"[USERNAME] [USERNAME] Setuju, ajarkan kedamaian dan sampaikan pemahaman isalam sebagai agama sempurna dalam mengatur hidup di dunia hingga akhirat. baik dalam adab individu, masyarakat dan bernegara. Allahu a'lam",Joy
"Bekerja adalah ibadah, jika dilakukan dengan hati berarti kita melakukan ibadah dengan khusyuk...selamat bekerja dan jangan lupa berdoa semoga berkah",Joy
"wkwkwk emang lo punya agama, benci banget sm yg berbau islam gitu",Anger
shipper sebelah kalo ga suka sama noren ga ush mampir uda tau benci sama noren malah baca au nya kocak bngt lo,Anger
"gue tipe orang yang kalo udah suka sama orang, bakal suka banget, kalo benci..ya benci banget",Neutral
luat biasa,Neutral
[USERNAME] [USERNAME] [USERNAME] Sengaja dibuat polemik.hanya tuk kepentingan politik semata.dijadikan bahan lelucon.Padahal ini masalah agama. STOP POLEMIK ISLAM NUSANTARA!,Anger
"Sudah survey ke beberapa cewek yang bilang ""cowok itu omonganya ga bsa di pegang"" ternyata mitos gaes!! dan sekarang si cewek itulah yang begitu. Jadi, yang tidak bisa di pegang omongannya siapa? Coba kita survey untuk yang ini . Apakah sama atau berbeda? Ku rasa pasti sama",Anger
[USERNAME] Mudah2an benar Karna kasihan martabat seorang Habib hrs dijaga Kasihan banyak pengikutnya yg Rela Mari hanya demi membela junjungannya Apalagi kabarnya Mau menjadi Calon PRESIDEN yg harus siap2 mental karna nggak mungkin menang,Sad
"Ritual kalo mau tidur nyanyi lagu sayang kaka Ani, sayang mamak, sayang bapa, sayang oppung, sayang abang Gio, sayang tua Gio, sayang Tua Winda (Nyebutin semua anggota keluarga besar) Namamu selalu duluan disebut dek",Love
"gue yang cewe aja ngeliat ini sukaaaa banget, gila sih.",Love
"ketika ragu menghampiri, ikuti kata hati. beri pertanyaan, rasakan jawaban. terkadang, kamu harus belajar untuk mempercayai hati.",Neutral
semoga harimu indah seperti langit yang cerah pada hari ini,Joy
jangan memancing emosi pagi pagi,Anger
"selalu merasa gaenakan padahal sebenarnya udh gakuat.. merasa takut kalau orang lain tu engga puas dengan hasil kerja kita,, kenapa sii mikirin perasaan orang mulu heh",Fear
"itu normal attack set is for hima maksudnya dia bisa make arte yg bonusnya na buat dps kayaknya, macam 4 gladi 4 hod gt",Neutral
very kucing t__t lucu banget.. jadi jatuh hati,Love
"aku engga tahu cara nenangin orang yang ovt, tapi kamu klo emang lagi sedih ya sedih aja gapapa keluarin klo emang buat kamu tenang. klo kamu butuh waktu buat sendiri silahkan, atau minta jangan diganggu dulu. tapi klo kamu butuh ac, silahkan chat ke grup ya. we love you",Love
iya pusing apalagi lucu2. bayangin aku udh jajan 2 leot belum ada jeda seminggu aak tp aku seneng tp sedih jg kenapa bs lemah sm leot lucu kawkakaw,Joy
"Alhamdulillah sayang [USERNAME] gak sia2 ya beberapa bulan ini aku ambekin kalo males2an, aku kejar2 terus biar cepet kelar saha tidak akan mengkhianati hasil, rite? One step closerI love you cayanggg",Love
"pengen dirumaah aja ka, lagi sedih kucing aku barusan banget meninggal",Sad
"Sebenarnya ga kaget juga sih, krn setahu gw sebelum Jorge Lorenzo pindah ke Ducati, Honda dikabarkan ngebet banget pengen dapetin Jorge ... Akhirnya kesampaian deh ... Good luck deh buat jagoan gw .... [USERNAME]",Joy
"2 korintus 3:14 (tb) tetapi pikiran mereka telah menjadi tumpul, sebab sampai pada hari ini selubung itu masih tetap menyelubungi mereka, jika mereka membaca perjanjian lama itu tanpa disingkapkan, karena hanya kristus saja yang dapat menyingkapkannya.",Neutral
My boy is too handsome!! Really cintaee him si gemeshhh tapi skrg bawel bgt sih mana byk maunya tp tetep sayang sekaliii udah sekoyaaah udah pinter udah ngerti diajak ngobrol hihi [URL],Love
bangsat banget,Anger
Min [USERNAME] info perka pagi kereta langsir di THB donk.... jadi pnp [USERNAME] bisa antisipasi di stasiun sebelumnya.jangan pas di tengah sinmas ditahan 15 menit buat nunggu langsiran KAJJ,Anger
"Melihat Fotonya Saja Bikin Ngeri, Apalagi Mengalami Sendiri Merinding... Seolah kematian ada di depan mata",Fear
"Lucky me, ada yg sebegini kangen dan sayang sama uwe dirantauan, memang ga ada yg bisa gantiin keluarga, tapi bisa punya temen rantauan yg sayangnya kek kk sendiri tu rasanya Tuhannn sayangg bgt sama uwe, nempatin orang baik disekeliling uwe",Love
ngeri ngeri,Fear
"Ceritanya gw lagi denger lagu trus gw sambungin ke speaker, trus ke shufle lagunya suga yang ini. Nah gw kaget soalnya awalnya suga cem desah gitu, takut orang rumah mikir macam2 gw ampe gugup lari ngecilin volume kok masih keras suaranya, cus w matiin deh",Fear
"Ya Allah Pengen bgt deh waktu itu berhenti berputar. Perasaan makin kesini setiap menit gak kerasa bgt. Tahu-tahu udah sejam aja, pdhal cuma baca-baca artikel di internet doang",Sad
"Turut sepenanggungan atas meninggalnya dr. Ramona Sari - sejawat, aktivis, dan salah satu pejuang paling tangguh dari [USERNAME] untuk hak & kesehatan seksual reproduksi perempuan Indonesia. Semoga Yang Maha berkenan memeluk pulang. Tuhan yang memberi, Tuhan pula yang mengambil.",Sad
"semangat nder, kalau mau cerita silahkan",Neutral
"orang hadir di hidupmu karena sebuah alasan. mereka berimu bahagia dan kecewa. ada yg sesaat, tapi ada yg selamanya,",Neutral
"[USERNAME] [USERNAME] ""Terima kasih yah!!! Aku happy banget tadi. Meskipun aku sampai muntah tadi dan sempat kesedak tetapi aku happy banget..."" #sedooooottt",Joy
haha yess aku dulu suka banget sama dia sekarang juga masih sih.,Love
Alamak. Kehebohan tiap malam dengan dua eyang ini. Pengen gadengerin tapi kenceng semua suara + suara sinetron vol up (dan akhirnya apal jadwal sinetron sctv-rcti dr sore ampe malem jam11).pencapaian.,Sad
terus masih harus bayar kalau itu beban masih saya maklumi tapi kalau masih di sebut sebagai tagihan yang benar saja,Neutral
"Hehe kak, aku nih diajakin nonton sabrina aja ngeri setengah modyar! Dibioskop cuma merem sambil tutup telinga.",Fear
"salah bagi orang yang pikirannya negatif mulu, beginian doanh sebenarnya biasa aja tapi pasti nanti ada aja yg marah marah tu",Neutral
"mauuuuu!! aku dari kemaren mau mcflurry banget nder t__t tapi mau yang biasa aja yang oreo t__t aku ga terlalu suka yang varian barunya, kemanisan t__t",Joy
"Aq lebih takut ama manusia daripada ama setan. Gk pernah ada setan kemanusiaan, tapi kalo manusia kesetanan banyak bahkan seram abis",Fear
dih bego kok bangga,Neutral
enak gasih digituin?,Neutral
"halo semuanya, semoga kalian tetep bahagia dan juga tetap semangat nge-ba nya yah-!",Joy
"semoga kedepannya ga kejadian lagi Barista [USERNAME] Gancit ngeselin. Masa pesen espresso yg harusnya pahit jd manis. Kopi yg kamu jual bukan barang murah loh, jd wajar klo yg dicari kesempurnaan rasa. baru kali ini ada barista kayak gitu.",Anger
Nah maksudku yg dilecehin verbal kayak awak dan mbak Via Vallen aja bisa semarah dan semalu itu apalagi yg udah sampe tahap diperkosa? Ya makanya biar ga sampe tahap akhir itu siapapun emg hrs berani speak up mau sekecil apapun tindak pelecehannya. Biar pelaku2 pd mulai mikir.,Anger
"Anak zaman now lulusan aja pake toga segala un di aula2 mahal, lah kita dulu lulus sd paling banter perpisahan ke cibodas or anyer naek bis..",Sad
enak nya,Joy
"1. empire of corpses, ceritanya tentang ilmuan yg berusaha buat ngehidupin lagi orang mati, tapi tentu saja orang yg dihidupkam itu gak sempurna jadi dia melakulan perjalanan buat mecahin misteri terakhir dari penelitiannya",Neutral
[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),Fear
"Kebanyakan cewek kriteria nyari pacar pengen yg lucu, padahal kalo menurut cewek, ganteng= lucu. Jadi definisi lucu disini adalah ganteng. Kalian yg jele dan qismin tolong pahami ini...",Sad
pas mark live ig kemaren ada yang nanya ada live koreografi g.. lagu mark tuh sedih masa lu nyuruh mark nyanyi sambil ngedance yang bener aja,Sad
huhu pirii kmu hebatt kerenn kerja bagus untuk mv nyaa jaga kesehatan yaa pirii sedih bgt ah gpunya akun twt luu:(,Sad
buzzerrp bani bipang kafer komunis komen kepanasan.. 2022 masih bodoh bin dungu mudah di bohongin dan di tipu.. manusia rendah moral dan akhlak,Anger
"#OldMoneyGaNgerasain kalo tlp pake hp paling lama 2 detik, krn sblm 2 detik msh gratis, setelah 2 detik baru kena pulsa. tut tut halooo dmn? (matiin tlp) tut tut (angkat tlp) drmh (matiin tlp) Trus aja begitu sampe eneg....",Joy
Apa Hebatnya Mardani? Menurut sy oeang ini Cuma besar mulut aja Faktanya sampai saat ini blm menyebutkan Capres Lagipula kalau Koalisinya Hanya PKS dan GERINDRA nggak mungkin lah yaow,Anger
"Kamu, kopi, dan semangat kerjamu, yuk beraktivitas!",Love
"suka dua2nya, maruko feelnya anak2 banget sopan juga trus si jadoo lumayan bandel ga sih dia tuh wkwk",Love
sudah lama sangat han pasti :') makasih banyak hanifa :,Joy
"kasian!!! Itu ga ada urusan dgn gw salah ga usah dibela, nah imam besar Mesum kok dibela?, takut ga msk surga??? Rizik aja belum tentu masuk surga, pake disembah2 kaum kampret termasuk kau bukan??? [URL]",Anger
"its ok, lu bisa marah kok, manusia pantes buat marah atas perlakuan gak adil, tapi jgn sampe berpengaruh sama masa depan ya wkwk, cukup masa lalu, di masa lalu dia udh buang waktu mu jadi jgn sampe di masa depan dia buang waktu mu dengan cara yang berbeda.",Neutral
Kalo abis saur suka langsung kulsub (kuliah subuh) abis adzan subuh udh nya main sampe matahari terbit patariktatik lodong sama anak rw sebelah #OldMoneyGakNgerasain,Joy
"[USERNAME] [USERNAME] Terkadang, aku ingin menjemput waktu-waktu yang sudah begitu jauh tertinggal. Kembali memelukmu seperti saat kita terlalu takut pada perpisahan.",Fear
anda memang bodoh.,Anger
Ngak ngerti lagi deh gue. Kok bisa2nya ada orang di dunia ini yg berdiri ajah tuh udah keren. T-Shirt doang. Gila ngak tu... [USERNAME] [USERNAME] [URL],Love
"Aku sama kayak kamu btw trauma sama laki-laki karna ayah. Semenjak lulus sekolah aku puber suka cowo lah, cowo deketin aku lah segala macem. Aku kira trauma ku sembuh tapi berkali-kali aku dikecewain laki-laki",Fear
ngeri ya,Fear
"Kemarin udah jalan mau ngampus, tiba2 sakit perut bulanan. Pulang deh daripada galfok TO kan. Ternyata udah penuh aja tapi sakitnya gak parah kayak biasa. Gara2 itu mungkin hari ini masih agak nyeri aja plus serangan nervous untuk agenda besok. Gatenang euy...",Fear
jangan ah ak malu,Fear
"Makin dewasa kamu, semakin malas kamu dengan hal-hal yang terlalu banyak drama. Pertemanan penuh drama, hubungan asmara penuh drama. Sebab kamu tahu, pekerjaanmu lebih penting dari pada semua drama-drama melelahkan itu. *Boycandra",Sad
"Fahri aktivis 0 nol isinya, mana reformasi mu nggak merubah apapun kecuali koar koar bebas di negeriku, mustinya Golkar loe bubarin, Harto diturunkan Golkar melenggang jaya, kata amien Raisa bodoh",Anger
sampe gapaham apa salah aespa ke bts sampe fans bts alias army suka banget ngehate aespa. kayak yaampun fandom idol umur 7 tahun lebih hobi banget ngrusuh fandom idol yg baru umur setahun. kenapa ya army2 ini toxic bgt. terutama western/non asian army. asli sih rese bgt.,Anger
"Hari ini adalah hari yang sangat sunyi bagiku, pagi menjelang siang dan sore menjelang malam. Begitu juga sebaliknya, tiada hentinya aku tuk memikirkan mu, dan entah mengapa? Mengapa kita harus bersaudara? Apa alasanmu tuhan!? Tapi aku sadar, sadar bahwa cinta itu buta",Love
kdang sedih ga direspon tpi gppa,Sad
[USERNAME] baru penumpang yamg mau naik ... kadang saya suka gemessssss mau turun mereka ini sudah berjubel dipintu .. iya sih mereka mencari nafkah .. tp jangan seperti ini biarkan kami para penumpang turun dulu . Trimakasih,Anger
nasi di godong jati.. enak bnget mbak,Joy
Untunge mereka tanggung jawab (kasih kaos ganti) setelah diguyur air kadi korban keisengan temen2 [USERNAME] [USERNAME] aisjogja aisjateng_plat_h,Joy
kan tolol enggak baca berita yang terdahulu malah terlihat tololnya juga enggak baca rpjmn kamu kan juga tolol,Anger
"Bismillah Salam PLUR slankers/i indonesia kita bakal ketemu di Moment yang sangat dinanti - nanti oleh kita semua. . . ""JAMBORE NASIONAL SLANKERS INDONESIA BERSAMA SLANK 2018"" ",Joy
"gak kok.. biasa aja, kalah menang tuh biasa.. yg penting udah pernah menang 4-1",Neutral
"Di line ada lapak yg lagi rame berantem bahas ""orang jawa yg ngomong pake gue/lo"" trs yg bikin status pake bahasa jawa,yg komen jg pake bahasa jawa, lalu aku termenung karena aku tak mengerti:(",Sad
sayang dia pake banget,Love
ws ra emosi tp weruh koe reply hawane pengen ngamok,Anger
"Cepet banget, hanya 3 hari setelah pesan, langsung sampai. Terima kasih ya mas [USERNAME] . Buat koleksi Perpustakaan Fakultas Psikologi Univ Pancasila (buat saya juga",Joy
"Tempat bersandar dan lebih banyak terdiam, terdiam dalam artian melupakan sementara semua hiruk piruk yang ada seperti pekerjaan dan kemacetan, dan tempat bertemu senyum iklas yang gak akan kamu dapetin di tempat mana pun. [URL]",Joy
"tak peduli dengan apapun yang terjadi hari ini. miliki senyum yang membuatmu terlihat bahagia, dan doa yang membuatmu lebih kuat!",Neutral
"sekian. gue sampe detik ini masih suka feel so amazed banget sama jungwon, keren banget dah pokoknya nih anak kalo gue jabarin satu satu bisa jadi manuskrip berharga yang diperebutkan seluruh dunia.",Joy
"[USERNAME] Tabungan rencana bagus karena dipaksa, jeleknya ada penalti kalo berhenti di tengah jalan. Bunganya gak jauh beda sama deposito yang bisa dicopet2 dikit di tengah jalan kalau butuh. Sekarang pun masih bayarin sekolah, sekolah ibunya Amme tapi",Sad
Tema photo Ini adalah putri popok Sedang tidur siang Hahahaha Halo semua nya~~ Akhirnya photo kimora [USERNAME] baru bisa posting setelah 1 bulan kimora lahir... Mohon doanya ya~~~ Makasi,Joy
full sedih mazzehh,Sad
takut kecengklak kalo salting pagi-pagi.,Fear
"Saya selalu kurang sepakat sama cara orang-orang mereduksi kapitalisme sebatas penciptaan lagu cinta. Kapitalisme di dunia musik bukan cuma itu, tapi masih banyak yang jauh lebih luas seperti eksploitasi, ketidaksetaraan gender, kesenjangan produksi dll.",Sad
